y1,x1,z1,z2,z3,z4,z5,z6,z7,z8,z9
0,18.707569,3987,90.199997,0.49396324,43.299999,245,1905,1983,70.5,6.9000001
0,57.101166,2056,0,0.4600639,20.4,136,939,1150,0,0.2
0,57.468372,15496,86.300003,0.5788008,24.5,1199,6104,9412,24.6,24.4
0,38.126362,17855,77.599998,0.45980403,36.299999,1227,9491,8211,72.099998,3.5
0,41.342598,11103,84.199997,0.53226703,33,860,5377,5418,45,9.3000002
0,18.661972,1136,0,0.45073375,45.900002,74,477,636,0,0.1
0,59.422142,16452,83.199997,0.55610049,21.9,1217,6729,9065,31.4,40.5
8.8880987,41.576763,6090,77.199997,0.51134586,30.299999,445,2556,3312,0,23.5
0,37.001648,15209,84.5,0.5237723,32.099998,1088,6394,8633,55.299999,2.7
0,42.049702,36707,92.099998,0.57377046,33.299999,2602,15433,21057,32.299999,29
0,57.117939,7453,92.800003,0.57156926,17.5,595,3046,4131,0,25.9
0,65.572891,7436,81.900002,0.55243939,21.299999,608,3423,4141,33.5,39
0,65.796967,6324,87.199997,0.60362399,14.4,524,2649,3365,0,52.099998
0,52.368351,44678,69.199997,0.49153253,27.799999,3589,23856,20201,60.299999,1.8
0,42.582123,6582,87.599998,0.6378054,29,458,2333,4086,42.799999,0.69999999
0,30.671989,3006,85.5,0.54192549,37.200001,203,1288,1546,0,2.8
0,21.148508,20584,85.400002,0.479543,40.599998,1409,10241,10470,68,2.8
0,24.417749,4087,96.400002,0.53851354,42.599998,248,1480,2571,0,3.2
5.3861899,54.487896,20584,83.800003,0.54241854,23,1544,8534,11752,22,25.6
1.8673787,32.628883,86602,91,0.52616286,41.200001,5584,39923,47695,59.900002,27
0,45.808968,2614,0,0.5948661,25.1,156,896,1704,0,0.1
0,80.710045,16727,79.900002,0.53636169,18.5,1457,9268,7528,34,0
25.943703,25.052561,9090,92.400002,0.50794125,40.5,526,3337,5697,70.599998,4.4000001
0,23.831776,1284,0,0.49132949,49.200001,89,519,656,0,0.80000001
0,28.920713,2863,95.699997,0.54481685,31.700001,221,1283,1793,0,3.9000001
0,33.010471,3820,77,0.49427792,37.700001,290,1835,1957,70.099998,0.89999998
0,27.317835,10883,84,0.52761793,41.200001,809,5214,5423,41.599998,4.0999999
3.5396013,19.883444,539392,85.800003,0.48371309,46.799999,30975,261314,292211,94.599998,11
2.2002442,20.43288,100787,83.5,0.47109717,50.799999,5711,52936,50431,90.400002,4.5
0,42.708721,2699,0,0.47503901,31.200001,176,1282,1361,0,0.30000001
6.820817,28.636391,16724,77,0.48050255,34.799999,1178,8437,7947,63.200001,3.7
0,22.18638,2812,0,0.51494026,37.099998,173,1004,1792,0,0.1
0,37.147575,16969,87.699997,0.51850259,30.5,1209,6972,9928,47.799999,17.5
2.9168551,30.136019,64794,86.199997,0.50231969,41.099998,4101,30823,34563,91,4.8000002
1.8896329,29.309174,212545,82.099998,0.54232174,48.200001,12545,109400,107062,88.199997,12.7
0,55.347736,7612,83.699997,0.58034158,21.200001,595,2869,4606,0,26.9
16.380016,54.62051,10675,85.5,0.53144449,24.700001,825,4659,5899,0,20.9
4.3125753,41.776527,20284,88.900002,0.583139,29.4,1448,8576,11067,25.799999,25.9
0,21.642496,6344,82.900002,0.48608536,44.599998,447,3234,3063,54.099998,4.4000001
4.5825315,46.721836,17286,80.5,0.5423457,29.9,1310,8100,8551,61.200001,0.89999998
0,44.185051,24476,78.800003,0.43446279,38.200001,1562,13458,11094,76.099998,3
4.2799058,40.893867,19140,84.599998,0.5465889,24.200001,1318,7373,11808,0,7.5
1.5885624,35.927616,46732,83.199997,0.50014919,36.200001,3162,23459,23225,71.099998,8.6000004
0,53.438808,21286,74,0.51174539,25.9,1137,11281,11499,55.900002,32.599998
0,49.351391,12338,92.5,0.6903739,36.5,866,6285,5829,0,53.599998
0,20.448692,14882,84.199997,0.47180858,42.299999,1021,7857,7384,57.400002,2.5
6.0830951,51.807102,19371,72.599998,0.50514376,20.799999,1325,7582,11579,40.400002,31.9
0.87915182,60.024483,66506,80.300003,0.52972955,25.299999,4857,33872,29324,93.699997,0.30000001
5.6562686,45.164547,38855,82.699997,0.52101117,26.799999,2969,18395,19479,35.200001,20.5
0,26.80755,8423,89.699997,0.53294337,34,564,3248,4744,39.200001,3.7
0.99668103,20.790615,124566,78.099998,0.40983161,46.5,7351,62533,64501,95.300003,7
0,31.792303,18093,88.400002,0.53323221,30.700001,1206,7252,10703,68.400002,9.1999998
0,63.826241,20543,70.199997,0.50434703,22.200001,1563,10812,8528,46.700001,0.5
1.552313,45.560009,36175,83.400002,0.55076921,25.799999,2445,14950,19912,41.799999,13.9
0,53.17091,13758,74,0.49526918,18,1093,6130,6911,0,1.9
0,29.694775,17516,88.099998,0.52975529,32.299999,1180,7192,9986,39.900002,0.80000001
0,40.286427,18029,92.800003,0.64426589,27.799999,1389,6845,10890,32.799999,15.5
0,15.829361,8217,82.900002,0.47730976,44.299999,607,4297,3894,53.599998,1
0,23.241379,17413,87.400002,0.51155072,33.700001,1040,7229,10411,71.699997,1.5
0,75.678986,4205,66.800003,0.46952596,13.2,328,2215,2096,0,0.40000001
0,75.839195,12514,70.199997,0.52229208,18.200001,1098,6841,5392,71.699997,0.5
0,16.910276,4451,99.199997,0.67641228,50.700001,360,2018,2234,0,0
0,20.587397,36220,96,0.69323808,60.599998,2396,19181,15959,59.400002,0
0,18.746426,21063,96.099998,0.62179863,38.5,1862,10230,10550,46.200001,0.40000001
0,28.190039,7018,94.199997,0.62903661,43.900002,622,3685,3197,0,0
0,32.064163,5740,97.900002,0.63001484,44.799999,488,2692,2725,0,0
0,31.297918,3667,97.400002,0.63361347,51.299999,301,1785,1708,0,0
5.4495912,18.720909,10746,97.900002,0.67565697,61.200001,773,5784,4933,69.900002,0
0,36.791851,4713,94.800003,0.64166266,47.700001,379,2093,2384,55.799999,0
0,19.789398,2754,95.099998,0.59083968,53,217,1310,1264,0,0.1
0,36.492771,7973,100,0.75158733,53.900002,751,3780,3818,0,0
0,37.141033,1567,0,0.72230214,55.5,139,695,707,0,0
0,33.180515,1745,0,0.54328734,54,160,797,829,0,0
0,34.222939,8730,78.900002,0.44740024,40.099998,581,4962,3589,0,0.2
6.6146317,35.073483,11265,97.900002,0.71376073,47.700001,957,4898,5931,0,0
0,23.88838,10960,94.400002,0.64589125,53.700001,899,5038,5358,41.799999,0
0,19.946043,5567,68.400002,0.44937637,56.099998,495,2726,2828,0,0.1
0,15.481195,18244,93.800003,0.50570703,50.200001,1203,9462,8166,51.099998,1.2
3.9990401,23.865728,11995,90.199997,0.56767344,47.5,892,6125,5190,31.6,0
1.3821191,16.674818,107433,91.199997,0.65554112,56.799999,7798,59293,46150,84.300003,0
0,22.285046,5137,94.699997,0.58693999,55.5,474,2634,2565,55.299999,0
3.7384574,29.146341,10707,93.300003,0.69244355,50.200001,856,5095,4838,49.900002,0
0,35.718185,1835,0,0.6552133,48.099998,163,844,833,0,0.1
0,30.643154,19883,82.099998,0.59564334,40.200001,1518,9870,10080,18.4,0.1
0,19.684689,25434,86.5,0.55238271,41,1600,10891,14328,32,0.1
0,27.047447,22519,89.199997,0.55609852,39.799999,1518,10027,12861,29.9,0.1
2.134244,20.180151,73853,88.199997,0.57326001,47.299999,4307,37285,36821,69.300003,0.30000001
0,23.934538,5955,89.900002,0.54785717,31.5,439,2800,3317,0,0.1
3.0039051,30.623581,29959,84.699997,0.52734172,32.400002,2113,13441,15814,29.9,0.1
0,36.824211,2945,0,0.49006623,31.4,215,1208,1698,0,0
6.8681316,32.817596,10941,82,0.54605263,41.900002,854,5016,5958,0,0
0,28.519043,15846,87.900002,0.55748588,43.5,1150,7080,8751,0,0.1
4.7456341,30.184204,20053,86.400002,0.56038123,32.799999,1504,9233,10705,24.9,0
2.0941532,23.365232,46937,85.599998,0.567577,44.299999,3142,20103,26780,39.200001,0.1
4.5268326,19.820066,43111,88.300003,0.56424963,43.599998,2651,19004,24174,51.700001,0.1
0,19.53598,29926,91,0.56353241,47,1890,12592,17610,44.099998,0.1
0,18.904137,42410,90.300003,0.55505645,48.200001,3030,18254,24253,29.200001,0.1
0,54.031242,31109,75.900002,0.4826501,26.700001,2010,12709,18179,0,38.599998
1.9437857,33.855888,31102,77.5,0.53610772,39.700001,1814,15523,16123,0,14.7
0,36.29948,12456,75.900002,0.47876841,25.299999,966,5911,6428,0,3.9000001
0,56.715435,7719,79.699997,0.52861685,22.299999,657,3774,3889,0,51.099998
13.133701,33.146095,23293,60.700001,0.41718373,23.9,1751,11604,11943,9.3000002,22.700001
0,42.034195,9220,81.599998,0.49420491,26.299999,727,4314,4945,0,25.4
3.3697832,30.099092,37710,78.400002,0.46691319,31.6,2716,17847,20360,0,4.4000001
0,40.579987,5403,83.699997,0.47186327,28.4,395,2399,3039,0,9.3000002
3.1679657,36.876152,31488,81.900002,0.48966956,24.5,2233,14375,16896,19.1,19.299999
0,56.896553,6026,68.400002,0.46143106,22.5,496,2865,3329,0,3.3
5.3387432,34.892368,16833,84.699997,0.50163645,28.200001,1259,7944,9037,0,9.1000004
0,60.241592,17596,78.300003,0.561059,21.1,1552,9065,8566,0,58.700001
10.287272,59.086472,37242,60.400002,0.46713549,11.6,3515,21330,14744,0,0
0,64.332993,10750,75.5,0.52603865,22.6,908,5127,5547,0,44.5
2.9292011,31.463186,33260,79,0.45947254,28.9,2292,16532,17125,17.200001,21.1
6.039012,45.822548,13024,82.199997,0.49928263,23.799999,1054,6273,6441,0,15.8
0,47.099319,22809,82.599998,0.49801043,15,1897,11309,12612,0,0.30000001
0,54.63282,5527,80.599998,0.52303427,20.299999,474,2887,2494,0,75.5
9.3127213,49.813793,13459,74,0.49226007,22.6,1110,6460,6926,0,39.900002
0,39.885242,7680,78.199997,0.44130954,28.799999,550,3757,4428,0,17.200001
0,43.870228,3483,0,0.42523363,27.700001,209,1498,1922,0,0.1
0,42.449871,15008,79.900002,0.48874927,29.200001,1051,6844,8342,0,27.200001
0,63.722595,6431,78.5,0.54699433,20.4,540,3011,3218,0,54.200001
0,55.956169,19803,68.800003,0.50340199,13.9,2016,11023,8913,0,0.69999999
2.5320942,46.680244,22181,65.400002,0.40291852,17.799999,1451,9868,12650,0,61.700001
0,46.894409,6788,69.800003,0.4667519,31.1,481,3128,3614,0,47.299999
0,38.75288,24067,76.699997,0.47134474,30.6,1616,11586,12558,14.6,25.9
11.796626,42.031307,10700,80.900002,0.51784962,17,890,4762,5849,0,5.0999999
25.536261,51.583382,7047,81.5,0.51367599,26.6,503,3327,3872,0,37.700001
3.6326649,40.655937,26446,77.400002,0.49677071,19.299999,2095,13006,13228,0,14.4
0,32.69775,21750,73.800003,0.44633555,24,1503,10752,11609,0,2
0,38.386322,17507,85.699997,0.53280437,32.299999,1512,8444,9198,14.6,2.5999999
6.4867668,42.316475,12264,76.699997,0.46825847,29.1,834,5277,6739,0,28.1
0,49.927692,9245,73.699997,0.44359207,21.5,651,4432,4979,0,48.099998
6.4545279,47.028515,17091,70,0.40703088,17.5,1289,8164,9677,0,3.9000001
0,57.66074,4386,72.900002,0.42157283,17.799999,367,2327,2380,0,12.4
7.1500072,56.427876,16480,73.5,0.52828586,20.200001,1379,8255,7731,34.299999,54.799999
6.8119893,53.222443,34139,78.800003,0.51355863,21.6,2918,16779,16561,0,44
4.8671274,28.047567,27301,75.400002,0.51116055,34.5,2239,13485,14379,10.1,25.299999
6.7200913,31.511452,41018,78.699997,0.44488373,19.9,2956,21500,19617,16.700001,22.6
65.061806,57.943039,3160,0,0.43255463,27,207,1327,1917,0,0.60000002
10.858353,44.789921,17492,80.800003,0.48513356,25.4,1346,8610,8419,0,52.599998
0,32.094261,11563,79.800003,0.45813996,39.299999,741,5387,6303,0,35.400002
0,45.564835,6373,91.599998,0.57065415,24,516,2767,3134,0,52.099998
10.757315,28.068718,7373,83.800003,0.47940505,36.299999,517,3496,3845,0,26.9
13.071896,41.298397,7671,83.400002,0.54254115,28,625,3526,4020,0,44.299999
0,45.525047,9558,83.5,0.49925485,30.5,593,4026,5234,0,39.599998
0,67.347092,26562,77.699997,0.55824035,15.4,2519,12457,13165,0,0.60000002
0,33.340096,25035,76.599998,0.47588286,34.400002,1838,11610,13161,11.7,17.700001
0,50.454582,12910,71.199997,0.47942695,22.6,989,6003,6837,0,39.700001
0,49.278316,12775,76.900002,0.50495386,25.799999,1047,5854,6664,0,42.200001
0,51.958897,7838,71.800003,0.47215626,26.299999,643,3789,4393,0,22.4
0,40.552078,7147,91.199997,0.54056102,29.5,444,2638,4609,0,24.6
0,55.213757,31867,81.400002,0.52589232,26.9,2654,15661,15745,18.4,46.799999
0,54.581482,6357,88.900002,0.53044808,28.4,478,2611,3735,0,41.299999
2.1984303,33.084354,33158,82.900002,0.58533335,33.799999,2163,18000,16025,32.599998,4.3000002
,48.558407,31761,,,,,,,8.3999996,63
0,49.04665,13269,75.099998,0.49778309,18.4,950,5864,6905,0,27.9
0,43.931305,4439,75.099998,0.44572216,27.200001,315,2174,2348,0,51.400002
8.5338793,25.856224,52351,81.599998,0.49560156,28.6,1115,7389,9484,0,54.099998
0,59.130688,17396,83.099998,0.53414744,27.1,758,4422,5710,0,42.599998
8.7650099,50.079807,10024,84.900002,0.51928741,28.299999,1157,6792,8439,24.200001,42.700001
0,44.402439,15674,79.199997,0.48528653,28.5,940,5811,7155,22.9,22.299999
0,41.080284,12980,79,0.46721876,24.299999,1149,7245,8679,19.4,3.0999999
0,40.238297,15470,72.900002,0.45512906,17.799999,1266,7633,7871,0,9
4.0942221,44.281288,14863,76.300003,0.49273804,19.4,4853,29744,28642,0,34.200001
0,46.71014,58418,91.800003,0.53125924,23.6,701,3375,3608,0,39.599998
8.6117811,44.025158,6767,49.900002,0.39742491,31.200001,965,6990,7145,30.4,39.900002
0,46.501198,14629,72.699997,0.31701192,47.700001,1166,12744,8332,0,23.299999
1.6885521,28.595329,20073,76.300003,0.35466266,46.5,2384,29318,21639,23.6,7.9000001
3.1528833,20.13302,49863,82.400002,0.51312327,27.799999,2171,13297,14537,38.400002,6.5999999
22.16312,26.419388,75856,66.699997,0.44400784,19.6,437,2545,2898,0,17.6
22.109219,35.763329,27143,81.300003,0.46809232,24.799999,455,2946,3550,0,34.700001
3.262696,52.989914,5586,86.300003,0.49439728,38.5,3788,29450,34532,44.799999,5.9000001
0,46.895245,6441,76.300003,0.55114555,30.6,1567,12396,12125,31.4,8.1999998
0,20.342232,62208,79.199997,0.50079286,31.6,2718,20180,21204,0,1.7
0,35.913227,24108,61.900002,0.44061723,19.6,2349,13674,12821,0,1.9
4.8859138,31.602982,41171,76.400002,0.50223863,18.700001,2188,12731,13514,0,1.2
0,50.188663,26737,81.5,0.50269431,28.6,1588,9650,12637,0,1.6
0,51.506378,25710,80,0.4667632,23.9,2361,15194,16891,34.799999,1.6
11.00776,33.299644,21902,74.800003,0.49693564,25.6,2196,13706,13303,0,59
0,36.496693,31742,74.800003,0.47471213,26.6,948,6861,7111,0,22.799999
8.2781458,54.502956,28000,85,0.4262999,32.099998,1052,8616,8406,0,1.6
0,33.636814,14169,68.400002,0.50117487,21.799999,490,2979,3047,0,64.699997
0,24.936449,16673,72.199997,0.50023782,23.5,1062,6307,5828,0,66.300003
0,54.390976,6684,80.699997,0.52054375,22.200001,3862,22805,22305,27.200001,4.5
0,63.359081,12658,78.5,0.48242015,29.6,1084,6826,8142,54.200001,7.1999998
4.3641443,45.833241,45223,72.300003,0.48334119,25.9,2914,19119,19616,13.6,2.5
0,26.435066,14807,74,0.48078415,23.6,814,5152,5750,0,46.799999
2.4163344,43.955441,38942,77.900002,0.52391052,15.9,3900,22166,21309,16.799999,2.8
0,54.16515,11072,81.400002,0.49744752,26,1785,10578,11872,25.6,4.3000002
0,49.171783,44538,80.099998,0.43381321,40.599998,1329,11392,10583,27.6,21.6
5.1550817,48.456932,21849,88.199997,0.43652627,58.299999,4800,43711,49937,100,11.4
0,24.514208,21755,76.199997,0.50414592,34.200001,1141,8442,9176,100,6.6999998
0,33.998398,17115,82.900002,0.50573146,44.700001,1465,13958,16849,100,18.9
0.93917876,28.886368,6417,,,,,,,68.099998,26.1
,,,,,,,,,100,19.700001
0,27.466564,5241,88.199997,0.45039684,42.099998,501,4536,5554,100,0.1
0,19.177719,11358,83,0.46724463,30,2774,21340,26617,100,24.799999
0,28.120832,46537,,,,,,,100,3
0,24.242943,13417,,,,,,,100,53.599998
0,34.790947,5223,86.699997,0.57710487,40.700001,762,6770,7234,100,19
0,17.240761,89197,75.199997,0.4106634,32,340,2457,2976,100,6.5
0,25.422607,11869,87.800003,0.46366078,48.299999,5287,45777,45435,100,21.1
0,19.764626,17860,83.199997,0.62954777,42.299999,623,5882,6490,100,6
0,22.657856,54570,81.699997,0.47054833,36.599998,1256,8845,9424,100,16.6
0,29.54217,18933,85.5,0.52078485,38.200001,3166,24922,31480,100,20.299999
0,25.082886,113344,80.099998,0.46671775,33.400002,1298,9134,10087,100,30.299999
2.3421397,31.731886,306852,86.599998,0.43823215,41.700001,7123,58987,57032,100,34
2.3027148,40.514664,5070,80.900002,0.38414964,40.799999,15747,160539,150979,100,25.799999
0,35.178692,37330,79,0.5267666,29.6,346,2335,2724,100,7.5999999
0,31.436928,114327,76.699997,0.4690308,31,2280,16694,20489,100,47.200001
0,22.246824,9533,81.099998,0.4217582,33.700001,7282,59003,57716,100,34.200001
0,28.89257,220203,91.400002,0.61986864,41.900002,634,4872,4841,100,6.5999999
5.0463424,25.094326,97391,80.800003,0.4892568,37.5,11822,94106,131950,100,41.799999
0,30.164509,22288,85.400002,0.48162439,40.200001,5573,42502,57669,100,17
0,20.325117,22249,84.400002,0.48684683,40.400002,425,2775,3353,100,32.400002
0,26.157227,12968,86,0.47906092,41,1150,9456,13596,100,9.8999996
4.6813192,21.372231,8046,86.699997,0.51611704,37,861,5367,7494,100,37.299999
1.2904003,16.737207,15674,90,0.39484429,58,455,3918,4354,60.799999,15.2
0,22.52775,6822,83.699997,0.45760292,48.099998,960,7701,8465,100,6.1999998
0,26.059944,14967,94.400002,0.72521323,53.099998,270,3752,3320,100,13.6
0,38.387714,5791,81.5,0.45948434,39,869,6516,9159,100,7.8000002
0,,,96.699997,0.5814743,43.799999,321,2062,3306,,
0,15.225448,9732,94,0.55944055,52.400002,703,4719,5156,26.9,0.5
0,19.34841,13158,95.300003,0.59982193,45.599998,839,5615,7271,70.199997,0.1
5.3909807,16.763523,29961,91.300003,0.5604322,45.299999,2085,13420,16645,42.099998,0.1
0,22.675688,4622,96.699997,0.57554728,44,298,1873,2726,63.799999,0
0,21.477036,3847,95.400002,0.53757542,37.700001,282,1823,1982,0,0.1
3.0709701,17.120895,23103,95.800003,0.6051966,54.400002,1453,11469,11907,74.599998,5.3000002
6.6163821,16.386902,47293,93.199997,0.51097709,56.400002,2872,24369,22178,45.400002,1.8
0,16.277699,54939,92.400002,0.57741523,42.5,3509,23290,31313,54.200001,0.1
3.064101,19.361582,19633,94.099998,0.4195042,55.900002,1115,10367,9368,20.1,1
0,18.595131,9807,95.900002,0.62160909,41.5,802,4313,5334,52.599998,0.2
0,19.444164,20872,95.199997,0.68845785,48.900002,1296,9331,11075,42.099998,0.2
0,15.835903,14084,93.5,0.52048779,43.799999,942,6150,7261,18.799999,0
0,20.950562,42619,93.099998,0.61808389,43.900002,3242,17640,24302,32.900002,0.1
0,21.171453,25884,94.599998,0.56797034,43.299999,1856,11608,13967,15.9,0.1
8.1076698,24.698713,14870,96.099998,0.58547658,42.200001,949,5949,8832,22.5,0.1
0,21.295071,6825,92,0.58622992,38.299999,531,2992,3884,0,0
2.5902507,16.560833,322396,89.5,0.5002203,47.200001,19314,154324,173243,72.699997,3.3
0,25.262775,2763,94.300003,0.62656903,45.799999,190,956,1935,0,0
6.1748724,16.418688,52055,94.199997,0.58238393,47.299999,3332,22207,29554,44.799999,0.1
0,26.215876,18533,94.400002,0.62573171,39.700001,1413,8029,9782,21.299999,0.1
0,22.560976,3314,92.900002,0.61217511,41.299999,238,1462,1975,0,0.1
0,15.815968,42342,96.400002,0.59798056,50.900002,2562,18718,24449,67.699997,0.89999998
1.246603,18.087336,70270,95.5,0.62322158,47.700001,4782,30997,39651,52.900002,0.1
1.9992137,23.582954,145305,89.900002,0.57952172,40.200001,10844,67535,76823,51.200001,1.1
0,52.348148,15486,79.400002,0.57074946,22.299999,1286,7152,8375,0,1.2
2.4998126,27.371567,34023,82.800003,0.49569529,29.700001,2058,14519,19884,44.900002,3.9000001
0,42.872616,28714,82.400002,0.57387596,17.9,2699,14768,14018,0,1.2
0,54.887604,15616,74.300003,0.52948719,19.299999,1288,7020,7984,0,0.80000001
0,15.276113,29026,84,0.48930192,34.099998,1728,13881,15729,54.400002,1.4
0,24.152611,108757,82.800003,0.51199126,38.599998,6631,48452,62899,73.800003,4.4000001
0,52.82972,8078,80,0.57516867,14.6,691,3705,4198,0,0.1
0,63.615005,11917,77.5,0.53570861,17.1,1171,6287,5447,0,0.60000002
0,46.596024,6919,87.099998,0.59475321,23.700001,578,2897,3978,0,0
2.0083952,43.158394,61920,80.300003,0.58123595,21.4,5232,29322,31924,11.2,12.3
0,55.713547,8081,82.800003,0.62844038,26.9,615,3924,4147,0,0
11.049724,57.368607,8552,78.599998,0.52061069,20.5,678,3930,4405,0,2.8
3.3699534,45.241447,35188,84.599998,0.54002249,29.299999,2670,16016,18645,7.8000002,5.5
0,50.847458,11953,82.5,0.54111546,21.9,952,5594,6285,0,1.4
0,51.984344,9197,78.5,0.51792282,19.700001,716,4352,5104,0,2.5999999
1.5613533,26.690575,78415,84.900002,0.53120375,37.700001,5292,33778,45376,45,1.7
0,34.442101,18493,74.400002,0.45616513,32,1266,9205,9600,33.299999,0
0,36.692234,18596,80,0.51132077,30,1320,9010,9889,17.799999,15.4
2.7841816,23.549925,253478,84.300003,0.51061034,39.799999,17105,122663,135308,66.800003,5.6999998
0,41.775322,19855,83.900002,0.50345546,28.700001,1214,7669,12504,44.400002,0.5
4.3780918,56.373497,21247,68,0.52509248,13.8,1864,10541,9583,0,0
0,38.786327,61578,76.599998,0.54994929,19.6,5290,32543,28829,12.3,7.8000002
5.8221903,50.348572,71012,79.099998,0.58625704,19.799999,6529,36455,33676,11.7,22.299999
3.8170123,24.239107,64558,84.699997,0.54640812,36,4294,27743,37522,47.799999,4.3000002
2.7560358,20.4835,38844,83.199997,0.44950598,31.1,2278,17408,22107,55.200001,0.89999998
